    LRGN[body]
            START,          END,         AREA,DRAG(PRESSURE),LIFT(PRESSURE),DRAG(SURF-STRESS),LIFT(SURF-STRESS),         DRAG,         LIFT,           CD,           CL
             -5.6,         -5.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.5,         -5.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.4,         -5.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.3,         -5.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.2,         -5.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.1,           -5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -5,         -4.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.9,         -4.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.8,         -4.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.7,         -4.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.6,         -4.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.5,         -4.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.4,         -4.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.3,         -4.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.2,         -4.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.1,           -4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -4,         -3.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.9,         -3.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.8,         -3.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.7,         -3.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.6,         -3.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.5,         -3.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.4,         -3.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.3,         -3.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.2,         -3.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.1,           -3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -3,         -2.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.9,         -2.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.8,         -2.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.7,         -2.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.6,         -2.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.5,         -2.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.4,         -2.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.3,         -2.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.2,         -2.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.1,           -2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -2,         -1.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.9,         -1.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.8,         -1.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.7,         -1.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.6,         -1.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.5,         -1.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.4,         -1.3,    0.0043504,      0.028112,   -0.00108126,       0.000824036,      -0.000957409,    0.0289361,  -0.00203867,  0.000369945,-2.60642e-005
             -1.3,         -1.2,    0.0984551,       0.08289,   -0.00706741,         0.0303315,        -0.0128443,     0.113222,   -0.0199118,   0.00144753,  -0.00025457
             -1.2,         -1.1,     0.539319,       6.32833,       2.85584,          0.118424,        -0.0816577,      6.44675,      2.77418,    0.0824212,    0.0354677
             -1.1,           -1,     0.685238,       9.40285,       11.8185,          0.267437,         -0.109295,      9.67029,      11.7092,     0.123634,     0.149701
               -1,         -0.9,     0.421895,        1.8857,       9.80864,          0.124337,        -0.0141062,      2.01004,      9.79454,    0.0256981,     0.125222
             -0.9,         -0.8,     0.396093,       0.16885,        10.011,          0.135427,        0.00409237,     0.304277,      10.0151,   0.00389015,     0.128043
             -0.8,         -0.7,       0.5418,      -1.16043,       6.92506,           0.14889,         0.0259489,     -1.01154,      6.95101,   -0.0129324,    0.0888681
             -0.7,         -0.6,     0.131337,       0.35472,       0.38038,         0.0281044,        0.00912273,     0.382825,     0.389503,   0.00489438,   0.00497976
             -0.6,         -0.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.5,         -0.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.4,         -0.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.3,         -0.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.2,         -0.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.1,-4.57967e-015,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
    -4.57967e-015,          0.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.1,          0.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.2,          0.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.3,          0.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.4,          0.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.5,          0.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.6,          0.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.7,          0.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.8,          0.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.9,            1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                1,          1.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.1,          1.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.2,          1.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.3,          1.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.4,          1.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.5,          1.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.6,          1.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.7,          1.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.8,          1.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.9,            2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                2,          2.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.1,          2.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.2,          2.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.3,          2.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.4,          2.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.5,          2.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.6,          2.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.7,          2.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.8,          2.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.9,            3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                3,          3.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.1,          3.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.2,          3.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.3,          3.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.4,          3.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.5,          3.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.6,          3.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.7,          3.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.8,          3.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.9,            4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                4,            4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0

